# Table format: 1D
   -4.00000000000000e-001     1.00000000000000e+000 
   -3.90000000000000e-001     1.00000000000000e+000 
   -3.80000000000000e-001     1.00000000000000e+000 
   -3.70000000000000e-001     1.00000000000000e+000 
   -3.60000000000000e-001     1.00000000000000e+000 
   -3.50000000000000e-001     1.00000000000000e+000 
   -3.40000000000000e-001     1.00000000000000e+000 
   -3.30000000000000e-001     1.00000000000000e+000 
   -3.20000000000000e-001     1.00000000000000e+000 
   -3.10000000000000e-001     1.00000000000000e+000 
   -3.00000000000000e-001     1.00000000000000e+000 
   -2.90000000000000e-001     1.00000000000000e+000 
   -2.80000000000000e-001     1.00000000000000e+000 
   -2.70000000000000e-001     1.00000000000000e+000 
   -2.60000000000000e-001     1.00000000000000e+000 
   -2.50000000000000e-001     1.00000000000000e+000 
   -2.40000000000000e-001     1.00000000000000e+000 
   -2.30000000000000e-001     1.00000000000000e+000 
   -2.20000000000000e-001     1.00000000000000e+000 
   -2.10000000000000e-001     1.00000000000000e+000 
   -2.00000000000000e-001     1.00000000000000e+000 
   -1.90000000000000e-001     1.00000000000000e+000 
   -1.80000000000000e-001     1.00000000000000e+000 
   -1.70000000000000e-001     1.00000000000000e+000 
   -1.60000000000000e-001     1.00000000000000e+000 
   -1.50000000000000e-001     1.00000000000000e+000 
   -1.40000000000000e-001     1.00000000000000e+000 
   -1.30000000000000e-001     1.00000000000000e+000 
   -1.20000000000000e-001     1.00000000000000e+000 
   -1.10000000000000e-001     1.00000000000000e+000 
   -1.00000000000000e-001     1.00000000000000e+000 
   -9.00000000000000e-002     1.00000000000000e+000 
   -8.00000000000000e-002     1.00000000000000e+000 
   -7.00000000000000e-002     1.00000000000000e+000 
   -6.00000000000000e-002     1.00000000000000e+000 
   -5.00000000000000e-002     1.00000000000000e+000 
   -4.00000000000000e-002     1.00000000000000e+000 
   -3.00000000000000e-002     1.00000000000000e+000 
   -2.00000000000000e-002     1.00000000000000e+000 
   -1.00000000000000e-002     1.00000000000000e+000 
    0.00000000000000e+000     1.00000000000000e+000 
    1.00000000000000e-002     1.00000000000000e+000 
    2.00000000000000e-002     1.00000000000000e+000 
    3.00000000000000e-002     1.00000000000000e+000 
    4.00000000000000e-002     1.00000000000000e+000 
    5.00000000000000e-002     1.00000000000000e+000 
    6.00000000000000e-002     1.00000000000000e+000 
    7.00000000000000e-002     1.00000000000000e+000 
    8.00000000000000e-002     1.00000000000000e+000 
    9.00000000000000e-002     1.00000000000000e+000 
    1.00000000000000e-001     1.00000000000000e+000 
    1.10000000000000e-001     1.00000000000000e+000 
    1.20000000000000e-001     1.00000000000000e+000 
    1.30000000000000e-001     1.00000000000000e+000 
    1.40000000000000e-001     1.00000000000000e+000 
    1.50000000000000e-001     1.00000000000000e+000 
    1.60000000000000e-001     1.00000000000000e+000 
    1.70000000000000e-001     1.00000000000000e+000 
    1.80000000000000e-001     1.00000000000000e+000 
    1.90000000000000e-001     1.00000000000000e+000 
    2.00000000000000e-001     1.00000000000000e+000 
    2.10000000000000e-001     1.00000000000000e+000 
    2.20000000000000e-001     1.00000000000000e+000 
    2.30000000000000e-001     1.00000000000000e+000 
    2.40000000000000e-001     1.00000000000000e+000 
    2.50000000000000e-001     1.00000000000000e+000 
    2.60000000000000e-001     1.00000000000000e+000 
    2.70000000000000e-001     1.00000000000000e+000 
    2.80000000000000e-001     1.00000000000000e+000 
    2.90000000000000e-001     1.00000000000000e+000 
    3.00000000000000e-001     1.00000000000000e+000 
    3.10000000000000e-001     1.00000000000000e+000 
    3.20000000000000e-001     1.00000000000000e+000 
    3.30000000000000e-001     1.00000000000000e+000 
    3.40000000000000e-001     1.00000000000000e+000 
    3.50000000000000e-001     1.00000000000000e+000 
    3.60000000000000e-001     1.00000000000000e+000 
    3.70000000000000e-001     1.00000000000000e+000 
    3.80000000000000e-001     1.00000000000000e+000 
    3.90000000000000e-001     1.00000000000000e+000 
    4.00000000000000e-001     1.00000000000000e+000 
